id;referencia_oem;pieza;marca;modelo;motor;anio;estado;garantia;disponibilidad;precio;url
69964;7316VZ14D;Parachoques trasero;SKODA;Octavia;1.6 TDI;2012;Comprobada, funcionando;1 año;En stock;219,91 € + IVA;https://desguacesmadridnorte.com/69964-pieza.html
69965;8988XX16B;Capó;OPEL;Corsa;1.2 16v;2021;Desmontada de vehículo;1 año;En stock;96,06 € + IVA;https://desguacesmadridnorte.com/69965-pieza.html
69966;5897XX75C;Piloto trasero izquierdo;RENAULT;Clio;1.5 dCi;2014;Comprobada, funcionando;1 año;En stock;69,10 € + IVA;https://desguacesmadridnorte.com/69966-pieza.html
69967;9637ME53E;Elevalunas delantero izquierdo;AUDI;Q3;1.4 TFSI;2016;Comprobada, funcionando;1 año;Bajo pedido 24-48h;134,04 € + IVA;https://desguacesmadridnorte.com/69967-pieza.html
69969;9650GY28A;Compresor aire acondicionado;KIA;Sportage;1.7 CRDi;2008;Comprobada, funcionando;1 año;En stock;200,59 € + IVA;https://desguacesmadridnorte.com/69969-pieza.html
69970;1342KZ55B;Módulo electrónico;PEUGEOT;3008;2.0 HDi;2010;Desmontada de vehículo;1 año;En stock;165,09 € + IVA;https://desguacesmadridnorte.com/69970-pieza.html
69972;4614AQ34C;Aleta delantera izquierda;AUDI;Q3;2.0 TDI;2014;Desmontada de vehículo;1 año;Bajo pedido 24-48h;218,18 € + IVA;https://desguacesmadridnorte.com/69972-pieza.html
69974;4545HY96A;Parachoques delantero;TOYOTA;Camry;2.5 Hybrid;2017;Comprobada, funcionando;1 año;En stock;131,07 € + IVA;https://desguacesmadridnorte.com/69974-pieza.html
69976;4072DV82D;Cárter;AUDI;Q3;1.4 TFSI;2019;Comprobada, funcionando;1 año;Bajo pedido 24-48h;170,79 € + IVA;https://desguacesmadridnorte.com/69976-pieza.html
69977;7589MC90A;Piloto trasero izquierdo;PEUGEOT;3008;1.6 HDi;2015;Comprobada, funcionando;1 año;En stock;56,88 € + IVA;https://desguacesmadridnorte.com/69977-pieza.html
69980;1206XP44B;Parachoques delantero;SKODA;Fabia;1.4 TDI;2008;Desmontada de vehículo;1 año;En stock;187,13 € + IVA;https://desguacesmadridnorte.com/69980-pieza.html
69983;3532MB21D;Retrovisor derecho;KIA;Sportage;1.7 CRDi;2012;Desmontada de vehículo;1 año;En stock;74,65 € + IVA;https://desguacesmadridnorte.com/69983-pieza.html
69984;5292DX80E;Capó;NISSAN;Juke;1.5 dCi;2016;Comprobada, funcionando;1 año;Bajo pedido 24-48h;132,83 € + IVA;https://desguacesmadridnorte.com/69984-pieza.html
69987;2156CV95D;Retrovisor derecho;PEUGEOT;3008;2.0 HDi;2019;Comprobada, funcionando;1 año;En stock;72,04 € + IVA;https://desguacesmadridnorte.com/69987-pieza.html
69990;6039BQ20E;Motor de arranque;HYUNDAI;Tucson;2.0 CRDi;2016;Comprobada, funcionando;1 año;En stock;63,91 € + IVA;https://desguacesmadridnorte.com/69990-pieza.html
69992;4972TZ97C;Módulo electrónico;MERCEDES-BENZ;CLA;200 CDI;2015;Desmontada de vehículo;1 año;En stock;148,22 € + IVA;https://desguacesmadridnorte.com/69992-pieza.html
69995;4794MD17F;Puerta trasera izquierda;TOYOTA;Corolla;1.8 Hybrid;2019;Desmontada de vehículo;1 año;Bajo pedido 24-48h;150,63 € + IVA;https://desguacesmadridnorte.com/69995-pieza.html
69996;9428PJ83A;Módulo electrónico;SEAT;Ibiza;1.6 TDI;2017;Comprobada, funcionando;1 año;Bajo pedido 24-48h;91,15 € + IVA;https://desguacesmadridnorte.com/69996-pieza.html
69998;6086RN89B;Intercooler;FORD;Fusion;1.4 TDCi;2015;Sin comprobar;1 año;Bajo pedido 24-48h;152,64 € + IVA;https://desguacesmadridnorte.com/69998-pieza.html
70000;9967PJ58A;Motor completo;VOLKSWAGEN;Golf;2.0 TDI;2016;Comprobada, funcionando;1 año;En stock;3.969,63 € + IVA;https://desguacesmadridnorte.com/70000-pieza.html
70003;2963CG29D;Piloto trasero izquierdo;FORD;Fusion;1.4 TDCi;2013;Comprobada, funcionando;1 año;Bajo pedido 24-48h;28,57 € + IVA;https://desguacesmadridnorte.com/70003-pieza.html
70004;9235QD91C;Puerta trasera izquierda;PEUGEOT;3008;1.6 HDi;2007;Desmontada de vehículo;1 año;En stock;181,21 € + IVA;https://desguacesmadridnorte.com/70004-pieza.html
70005;7054MH71D;Cuadro de instrumentos;NISSAN;Qashqai;1.6 dCi;2021;Desmontada de vehículo;1 año;En stock;145,20 € + IVA;https://desguacesmadridnorte.com/70005-pieza.html
70008;4709ZV39B;Cinturón de seguridad;AUDI;A4;2.0 TFSI;2010;Sin comprobar;1 año;En stock;84,56 € + IVA;https://desguacesmadridnorte.com/70008-pieza.html
70009;3558FP40E;Catalizador;CITROEN;C3;1.4 HDi;2005;Desmontada de vehículo;1 año;Bajo pedido 24-48h;185,92 € + IVA;https://desguacesmadridnorte.com/70009-pieza.html
70010;3463EJ34E;Motor completo;NISSAN;Juke;1.5 dCi;2007;Comprobada, funcionando;1 año;En stock;1.337,84 € + IVA;https://desguacesmadridnorte.com/70010-pieza.html
70011;5878VG34B;Bomba de dirección;BMW;Serie 3;330i;2020;Desmontada de vehículo;1 año;Bajo pedido 24-48h;232,00 € + IVA;https://desguacesmadridnorte.com/70011-pieza.html
70014;7958RS48B;Paso de rueda trasero izquierdo;AUDI;A4;3.0 TDI;2005;Comprobada, funcionando;1 año;Bajo pedido 24-48h;32,70 € + IVA;https://desguacesmadridnorte.com/70014-pieza.html
70016;2578BV86E;Puerta trasera izquierda;CITROEN;C3;1.4 HDi;2020;Desmontada de vehículo;1 año;En stock;256,77 € + IVA;https://desguacesmadridnorte.com/70016-pieza.html
70017;8534EQ82E;Bomba de dirección;NISSAN;Qashqai;1.5 dCi;2013;Comprobada, funcionando;1 año;En stock;42,01 € + IVA;https://desguacesmadridnorte.com/70017-pieza.html
70019;2175JY42B;Capó;RENAULT;Captur;0.9 TCe;2005;Comprobada, funcionando;1 año;Bajo pedido 24-48h;139,90 € + IVA;https://desguacesmadridnorte.com/70019-pieza.html
70022;5840MK50D;Módulo electrónico;SEAT;Ibiza;1.6 TDI;2015;Comprobada, funcionando;1 año;Bajo pedido 24-48h;155,97 € + IVA;https://desguacesmadridnorte.com/70022-pieza.html
70025;6278DY20E;Piloto trasero izquierdo;SEAT;Ateca;2.0 TDI;2011;Desmontada de vehículo;1 año;Bajo pedido 24-48h;38,81 € + IVA;https://desguacesmadridnorte.com/70025-pieza.html
70027;3027YZ32C;Cerradura puerta delantera;MERCEDES-BENZ;CLA;180 CDI;2005;Comprobada, funcionando;1 año;En stock;69,12 € + IVA;https://desguacesmadridnorte.com/70027-pieza.html
70028;7560MZ93A;Bomba de dirección;SKODA;Octavia;2.0 TDI;2009;Comprobada, funcionando;1 año;Bajo pedido 24-48h;80,79 € + IVA;https://desguacesmadridnorte.com/70028-pieza.html
70030;8970RP78C;Motor completo;RENAULT;Clio;1.5 dCi;2009;Comprobada, funcionando;1 año;En stock;552,50 € + IVA;https://desguacesmadridnorte.com/70030-pieza.html
70031;6928NJ40B;Faro delantero izquierdo;OPEL;Astra;1.6 CDTI;2007;Desmontada de vehículo;1 año;Bajo pedido 24-48h;141,24 € + IVA;https://desguacesmadridnorte.com/70031-pieza.html
70034;3830VA63A;Bomba de dirección;NISSAN;Qashqai;1.5 dCi;2009;Desmontada de vehículo;1 año;Bajo pedido 24-48h;39,63 € + IVA;https://desguacesmadridnorte.com/70034-pieza.html
70037;1937HJ38D;Cremallera de dirección;BMW;Serie 1;120i;2016;Comprobada, funcionando;1 año;Bajo pedido 24-48h;227,14 € + IVA;https://desguacesmadridnorte.com/70037-pieza.html
70038;2886KR99B;Bomba de agua;NISSAN;Qashqai;1.5 dCi;2013;Comprobada, funcionando;1 año;En stock;57,81 € + IVA;https://desguacesmadridnorte.com/70038-pieza.html
70039;7055PF77C;Cerradura puerta delantera;BMW;Serie 3;320d;2014;Comprobada, funcionando;1 año;Bajo pedido 24-48h;55,56 € + IVA;https://desguacesmadridnorte.com/70039-pieza.html
70040;6476JP23A;Portón trasero;TOYOTA;Corolla;1.8 Hybrid;2011;Comprobada, funcionando;1 año;Bajo pedido 24-48h;329,57 € + IVA;https://desguacesmadridnorte.com/70040-pieza.html
70043;4444CF71B;Caja de cambios;SEAT;León;1.6 TDI;2008;Desmontada de vehículo;1 año;Bajo pedido 24-48h;482,34 € + IVA;https://desguacesmadridnorte.com/70043-pieza.html
70045;7809FG52E;Caja de cambios;NISSAN;Juke;1.2 DIG-T;2015;Desmontada de vehículo;1 año;Bajo pedido 24-48h;444,59 € + IVA;https://desguacesmadridnorte.com/70045-pieza.html
70048;4040QW41D;Motor de arranque;RENAULT;Captur;0.9 TCe;2008;Comprobada, funcionando;1 año;Bajo pedido 24-48h;87,42 € + IVA;https://desguacesmadridnorte.com/70048-pieza.html
70051;9205LA38F;Bomba de agua;MERCEDES-BENZ;CLA;200 CDI;2009;Comprobada, funcionando;1 año;En stock;80,31 € + IVA;https://desguacesmadridnorte.com/70051-pieza.html
70054;7217NT41A;Faro delantero izquierdo;RENAULT;Captur;1.5 dCi;2020;Comprobada, funcionando;1 año;En stock;133,30 € + IVA;https://desguacesmadridnorte.com/70054-pieza.html
70057;5536MH19B;Elevalunas delantero izquierdo;FORD;Fiesta;1.0 EcoBoost;2017;Comprobada, funcionando;1 año;Bajo pedido 24-48h;45,48 € + IVA;https://desguacesmadridnorte.com/70057-pieza.html
70059;7261AD94E;Retrovisor izquierdo;NISSAN;Qashqai;1.6 dCi;2008;Comprobada, funcionando;1 año;Bajo pedido 24-48h;25,50 € + IVA;https://desguacesmadridnorte.com/70059-pieza.html
70062;7325PA59A;Retrovisor derecho;SKODA;Fabia;1.4 TDI;2010;Comprobada, funcionando;1 año;En stock;125,94 € + IVA;https://desguacesmadridnorte.com/70062-pieza.html
70065;7926KL73F;Cinturón de seguridad;BMW;Serie 1;120i;2014;Comprobada, funcionando;1 año;En stock;70,98 € + IVA;https://desguacesmadridnorte.com/70065-pieza.html
70066;8397HF24F;Puerta delantera izquierda;RENAULT;Captur;0.9 TCe;2021;Comprobada, funcionando;1 año;En stock;254,61 € + IVA;https://desguacesmadridnorte.com/70066-pieza.html
70067;3297QL25C;Parachoques delantero;CITROEN;C4;1.6 HDi;2012;Comprobada, funcionando;1 año;En stock;194,18 € + IVA;https://desguacesmadridnorte.com/70067-pieza.html
70069;6571HG84E;Bomba de dirección;RENAULT;Megane;1.6 dCi;2010;Comprobada, funcionando;1 año;En stock;51,11 € + IVA;https://desguacesmadridnorte.com/70069-pieza.html
70072;3466TA58B;Airbag volante;RENAULT;Clio;1.5 dCi;2016;Comprobada, funcionando;1 año;En stock;94,20 € + IVA;https://desguacesmadridnorte.com/70072-pieza.html
70073;3681BL84C;Retrovisor derecho;FORD;Fiesta;1.0 EcoBoost;2007;Comprobada, funcionando;1 año;Bajo pedido 24-48h;46,39 € + IVA;https://desguacesmadridnorte.com/70073-pieza.html
70075;5915JC67A;Cuadro de instrumentos;HYUNDAI;i30;1.4 CRDi;2018;Comprobada, funcionando;1 año;Bajo pedido 24-48h;187,61 € + IVA;https://desguacesmadridnorte.com/70075-pieza.html
70077;5113GB89A;Cinturón de seguridad;PEUGEOT;3008;1.6 HDi;2021;Comprobada, funcionando;1 año;En stock;55,33 € + IVA;https://desguacesmadridnorte.com/70077-pieza.html
70080;6839TX88D;Elevalunas delantero izquierdo;RENAULT;Megane;1.6 dCi;2010;Desmontada de vehículo;1 año;En stock;29,80 € + IVA;https://desguacesmadridnorte.com/70080-pieza.html
70082;7276WR91D;Cárter;SKODA;Fabia;1.2 TSI;2017;Desmontada de vehículo;1 año;En stock;54,76 € + IVA;https://desguacesmadridnorte.com/70082-pieza.html
70084;4393JQ72E;Faro delantero derecho;KIA;Sportage;2.0 CRDi;2015;Comprobada, funcionando;1 año;En stock;214,76 € + IVA;https://desguacesmadridnorte.com/70084-pieza.html
70085;5738AB72A;Centralita motor;SEAT;Ibiza;1.2 TSI;2006;Comprobada, funcionando;1 año;En stock;114,88 € + IVA;https://desguacesmadridnorte.com/70085-pieza.html
70088;6028FM29A;Faro delantero izquierdo;CITROEN;C4;1.6 HDi;2018;Comprobada, funcionando;1 año;Bajo pedido 24-48h;129,30 € + IVA;https://desguacesmadridnorte.com/70088-pieza.html
70091;9213YN32D;Puerta delantera izquierda;SEAT;Ateca;1.5 TSI;2014;Comprobada, funcionando;1 año;En stock;305,90 € + IVA;https://desguacesmadridnorte.com/70091-pieza.html
70092;7398DN28D;Bomba de agua;CITROEN;C4;1.6 HDi;2007;Comprobada, funcionando;1 año;En stock;58,75 € + IVA;https://desguacesmadridnorte.com/70092-pieza.html
70095;7006XL69F;Módulo electrónico;CITROEN;C4;1.6 VTi;2010;Comprobada, funcionando;1 año;En stock;136,02 € + IVA;https://desguacesmadridnorte.com/70095-pieza.html
70097;1426LL13E;Módulo electrónico;BMW;Serie 3;320d;2013;Desmontada de vehículo;1 año;En stock;261,78 € + IVA;https://desguacesmadridnorte.com/70097-pieza.html
70099;3605CZ60F;Cerradura puerta delantera;MERCEDES-BENZ;Clase A;180 CDI;2011;Comprobada, funcionando;1 año;Bajo pedido 24-48h;76,31 € + IVA;https://desguacesmadridnorte.com/70099-pieza.html
70102;8605HM91B;Turbo;PEUGEOT;3008;1.6 HDi;2010;Comprobada, funcionando;1 año;Bajo pedido 24-48h;484,08 € + IVA;https://desguacesmadridnorte.com/70102-pieza.html
70105;9717EZ21D;Parachoques delantero;BMW;Serie 1;120i;2020;Desmontada de vehículo;1 año;Bajo pedido 24-48h;250,59 € + IVA;https://desguacesmadridnorte.com/70105-pieza.html
70108;1956CQ10C;Módulo electrónico;PEUGEOT;208;1.4 HDi;2020;Desmontada de vehículo;1 año;En stock;124,95 € + IVA;https://desguacesmadridnorte.com/70108-pieza.html
70110;1563BE86A;Retrovisor derecho;AUDI;A3;1.6 TDI;2009;Comprobada, funcionando;1 año;Bajo pedido 24-48h;31,12 € + IVA;https://desguacesmadridnorte.com/70110-pieza.html
70112;7569SK77F;Turbo;VOLKSWAGEN;Golf;1.4 TSI;2010;Comprobada, funcionando;1 año;En stock;421,12 € + IVA;https://desguacesmadridnorte.com/70112-pieza.html
70114;7301VK27B;Faro delantero derecho;CITROEN;C3;1.4 HDi;2018;Comprobada, funcionando;1 año;Bajo pedido 24-48h;119,16 € + IVA;https://desguacesmadridnorte.com/70114-pieza.html
70117;6239CL54F;Alternador;OPEL;Astra;1.7 CDTI;2019;Comprobada, funcionando;1 año;En stock;66,66 € + IVA;https://desguacesmadridnorte.com/70117-pieza.html
70119;2912XV53B;Faro delantero derecho;RENAULT;Clio;1.5 dCi;2014;Desmontada de vehículo;1 año;En stock;155,32 € + IVA;https://desguacesmadridnorte.com/70119-pieza.html
70122;6375FJ94E;Cinturón de seguridad;SKODA;Octavia;1.6 TDI;2009;Desmontada de vehículo;1 año;Bajo pedido 24-48h;30,69 € + IVA;https://desguacesmadridnorte.com/70122-pieza.html
70124;4979PR27C;Bomba de dirección;NISSAN;Qashqai;1.6 dCi;2012;Desmontada de vehículo;1 año;Bajo pedido 24-48h;76,33 € + IVA;https://desguacesmadridnorte.com/70124-pieza.html
70127;9425TJ22A;Airbag volante;SEAT;Ibiza;1.9 TDI;2016;Desmontada de vehículo;1 año;Bajo pedido 24-48h;205,33 € + IVA;https://desguacesmadridnorte.com/70127-pieza.html
70128;3202NE70E;Elevalunas delantero izquierdo;PEUGEOT;208;1.4 HDi;2020;Comprobada, funcionando;1 año;Bajo pedido 24-48h;44,97 € + IVA;https://desguacesmadridnorte.com/70128-pieza.html
70131;1101JX65B;Motor de arranque;TOYOTA;Corolla;1.4 D-4D;2007;Comprobada, funcionando;1 año;Bajo pedido 24-48h;68,73 € + IVA;https://desguacesmadridnorte.com/70131-pieza.html
70132;6084TM87E;Faro delantero izquierdo;TOYOTA;Proace City;1.5 D-4D;2015;Comprobada, funcionando;1 año;En stock;192,99 € + IVA;https://desguacesmadridnorte.com/70132-pieza.html
70135;8855FL69D;Cinturón de seguridad;KIA;Sportage;2.0 CRDi;2005;Comprobada, funcionando;1 año;Bajo pedido 24-48h;22,51 € + IVA;https://desguacesmadridnorte.com/70135-pieza.html
70137;1056HX24E;Colector de admisión;BMW;X1;20d;2013;Sin comprobar;1 año;En stock;73,63 € + IVA;https://desguacesmadridnorte.com/70137-pieza.html
70138;4971GM23B;Faro delantero derecho;VOLKSWAGEN;Polo;1.4 TDI;2019;Comprobada, funcionando;1 año;Bajo pedido 24-48h;276,62 € + IVA;https://desguacesmadridnorte.com/70138-pieza.html
70141;4680QW56D;Retrovisor derecho;TOYOTA;Corolla;1.4 D-4D;2011;Sin comprobar;1 año;Bajo pedido 24-48h;53,27 € + IVA;https://desguacesmadridnorte.com/70141-pieza.html
70143;3926VB99F;Compresor aire acondicionado;SKODA;Octavia;2.0 TDI;2014;Comprobada, funcionando;1 año;En stock;227,18 € + IVA;https://desguacesmadridnorte.com/70143-pieza.html
70146;4574AD57C;Centralita motor;AUDI;A3;1.6 TDI;2008;Desmontada de vehículo;1 año;En stock;213,09 € + IVA;https://desguacesmadridnorte.com/70146-pieza.html
70148;8764SE99D;Motor de arranque;AUDI;A4;3.0 TDI;2006;Desmontada de vehículo;1 año;Bajo pedido 24-48h;39,29 € + IVA;https://desguacesmadridnorte.com/70148-pieza.html
70150;9907AH12E;Módulo electrónico;CITROEN;C4;1.6 VTi;2009;Comprobada, funcionando;1 año;En stock;162,11 € + IVA;https://desguacesmadridnorte.com/70150-pieza.html
70153;2328CP94E;Motor completo;BMW;Serie 3;320d;2008;Comprobada, funcionando;1 año;Bajo pedido 24-48h;4.065,46 € + IVA;https://desguacesmadridnorte.com/70153-pieza.html
70156;4511PJ91A;Faro delantero derecho;VOLKSWAGEN;Golf;1.4 TSI;2018;Comprobada, funcionando;1 año;En stock;73,75 € + IVA;https://desguacesmadridnorte.com/70156-pieza.html
70158;4543AX50C;Faro delantero derecho;MERCEDES-BENZ;Clase E Coupé;250 CDI;2019;Desmontada de vehículo;1 año;En stock;237,55 € + IVA;https://desguacesmadridnorte.com/70158-pieza.html
70161;3390KL94F;Compresor aire acondicionado;BMW;Serie 1;118d;2008;Comprobada, funcionando;1 año;Bajo pedido 24-48h;142,60 € + IVA;https://desguacesmadridnorte.com/70161-pieza.html
70164;1746CK20A;Parachoques delantero;CITROEN;C3;1.2 PureTech;2016;Comprobada, funcionando;1 año;En stock;118,35 € + IVA;https://desguacesmadridnorte.com/70164-pieza.html
70166;2179YE19D;Cinturón de seguridad;RENAULT;Captur;0.9 TCe;2007;Desmontada de vehículo;1 año;En stock;48,64 € + IVA;https://desguacesmadridnorte.com/70166-pieza.html
70168;7059HK12D;Airbag volante;AUDI;A4;2.0 TDI;2018;Desmontada de vehículo;1 año;En stock;126,51 € + IVA;https://desguacesmadridnorte.com/70168-pieza.html
70170;1878PK37E;Colector de admisión;NISSAN;Qashqai;1.5 dCi;2008;Desmontada de vehículo;1 año;Bajo pedido 24-48h;105,92 € + IVA;https://desguacesmadridnorte.com/70170-pieza.html
70171;1321CG97D;Retrovisor izquierdo;MERCEDES-BENZ;Clase E Coupé;250 CDI;2014;Sin comprobar;1 año;Bajo pedido 24-48h;97,92 € + IVA;https://desguacesmadridnorte.com/70171-pieza.html
70172;2504FJ33F;Piloto trasero izquierdo;SEAT;León;1.6 TDI;2012;Desmontada de vehículo;1 año;Bajo pedido 24-48h;31,30 € + IVA;https://desguacesmadridnorte.com/70172-pieza.html
70175;5791RK96C;Módulo electrónico;RENAULT;Captur;0.9 TCe;2016;Comprobada, funcionando;1 año;Bajo pedido 24-48h;155,53 € + IVA;https://desguacesmadridnorte.com/70175-pieza.html
70178;1684GL74C;Parachoques trasero;CITROEN;C4;1.6 VTi;2019;Desmontada de vehículo;1 año;Bajo pedido 24-48h;211,59 € + IVA;https://desguacesmadridnorte.com/70178-pieza.html
70180;9381CZ23D;Elevalunas delantero izquierdo;CITROEN;C3;1.2 PureTech;2020;Comprobada, funcionando;1 año;En stock;85,12 € + IVA;https://desguacesmadridnorte.com/70180-pieza.html
70183;3688QY64F;Capó;HYUNDAI;i30;1.4 CRDi;2007;Desmontada de vehículo;1 año;En stock;125,59 € + IVA;https://desguacesmadridnorte.com/70183-pieza.html
70184;7186VV27E;Faro delantero izquierdo;OPEL;Astra;1.6 CDTI;2015;Comprobada, funcionando;1 año;En stock;138,63 € + IVA;https://desguacesmadridnorte.com/70184-pieza.html
70187;9919SC13C;Cuadro de instrumentos;SEAT;León;2.0 TDI;2011;Comprobada, funcionando;1 año;En stock;139,27 € + IVA;https://desguacesmadridnorte.com/70187-pieza.html
70189;4261PR50F;Retrovisor derecho;OPEL;Corsa;1.2 16v;2014;Comprobada, funcionando;1 año;Bajo pedido 24-48h;54,36 € + IVA;https://desguacesmadridnorte.com/70189-pieza.html
70190;3658MV70C;Centralita motor;RENAULT;Clio;1.5 dCi;2012;Desmontada de vehículo;1 año;En stock;136,89 € + IVA;https://desguacesmadridnorte.com/70190-pieza.html
70193;7615SS80B;Retrovisor derecho;OPEL;Astra;1.7 CDTI;2020;Comprobada, funcionando;1 año;En stock;117,32 € + IVA;https://desguacesmadridnorte.com/70193-pieza.html
70196;1377VP70F;Faro delantero derecho;SEAT;León;1.6 TDI;2008;Comprobada, funcionando;1 año;Bajo pedido 24-48h;38,25 € + IVA;https://desguacesmadridnorte.com/70196-pieza.html
70197;2842TF10B;Módulo electrónico;SEAT;Ibiza;1.9 TDI;2014;Comprobada, funcionando;1 año;En stock;114,35 € + IVA;https://desguacesmadridnorte.com/70197-pieza.html
70199;9238HY31C;Puerta delantera derecha;PEUGEOT;208;1.4 HDi;2010;Comprobada, funcionando;1 año;En stock;85,00 € + IVA;https://desguacesmadridnorte.com/70199-pieza.html
70201;8083BY56D;Motor completo;VOLKSWAGEN;Polo;1.4 TDI;2009;Desmontada de vehículo;1 año;Bajo pedido 24-48h;2.390,85 € + IVA;https://desguacesmadridnorte.com/70201-pieza.html
70203;1166XG35C;Portón trasero;PEUGEOT;3008;2.0 HDi;2015;Sin comprobar;1 año;En stock;173,64 € + IVA;https://desguacesmadridnorte.com/70203-pieza.html
70204;5524AW78E;Puerta delantera izquierda;RENAULT;Megane;1.6 dCi;2006;Desmontada de vehículo;1 año;Bajo pedido 24-48h;226,32 € + IVA;https://desguacesmadridnorte.com/70204-pieza.html
70206;2190BD85B;Retrovisor derecho;SEAT;Ateca;1.5 TSI;2020;Comprobada, funcionando;1 año;Bajo pedido 24-48h;51,12 € + IVA;https://desguacesmadridnorte.com/70206-pieza.html
70209;2309NM91E;Compresor aire acondicionado;TOYOTA;Corolla;1.4 D-4D;2008;Desmontada de vehículo;1 año;En stock;165,61 € + IVA;https://desguacesmadridnorte.com/70209-pieza.html
70212;5910QA59B;Módulo electrónico;BMW;X1;18d;2007;Comprobada, funcionando;1 año;En stock;139,61 € + IVA;https://desguacesmadridnorte.com/70212-pieza.html
70214;3350NW12F;Cremallera de dirección;NISSAN;Qashqai;1.5 dCi;2016;Desmontada de vehículo;1 año;En stock;221,81 € + IVA;https://desguacesmadridnorte.com/70214-pieza.html
70216;1774AA88C;Puerta delantera izquierda;MERCEDES-BENZ;Clase A;180 CDI;2007;Comprobada, funcionando;1 año;En stock;178,95 € + IVA;https://desguacesmadridnorte.com/70216-pieza.html
70218;8032XG22D;Airbag volante;NISSAN;Juke;1.2 DIG-T;2010;Comprobada, funcionando;1 año;En stock;178,64 € + IVA;https://desguacesmadridnorte.com/70218-pieza.html
70220;1091VS87A;Capó;RENAULT;Megane;1.6 dCi;2011;Desmontada de vehículo;1 año;En stock;209,35 € + IVA;https://desguacesmadridnorte.com/70220-pieza.html
70222;2222JC85B;Portón trasero;KIA;Ceed;1.6 CRDi;2017;Comprobada, funcionando;1 año;En stock;316,00 € + IVA;https://desguacesmadridnorte.com/70222-pieza.html
70224;9413GQ57B;Parachoques delantero;MERCEDES-BENZ;Clase A;180 CDI;2005;Comprobada, funcionando;1 año;En stock;71,26 € + IVA;https://desguacesmadridnorte.com/70224-pieza.html
70226;9930JC52E;Radiador;RENAULT;Captur;1.5 dCi;2013;Desmontada de vehículo;1 año;Bajo pedido 24-48h;65,86 € + IVA;https://desguacesmadridnorte.com/70226-pieza.html
70227;4505FQ91E;Portón trasero;OPEL;Astra;1.6 CDTI;2017;Comprobada, funcionando;1 año;En stock;230,98 € + IVA;https://desguacesmadridnorte.com/70227-pieza.html
70229;2696FM69B;Motor completo;MERCEDES-BENZ;Clase E Coupé;250 CDI;2021;Desmontada de vehículo;1 año;En stock;3.201,30 € + IVA;https://desguacesmadridnorte.com/70229-pieza.html
70232;5589RL72F;Capó;FORD;Fusion;1.4 TDCi;2017;Comprobada, funcionando;1 año;En stock;180,88 € + IVA;https://desguacesmadridnorte.com/70232-pieza.html
70234;6939ZL70E;Bomba de agua;NISSAN;Qashqai;1.6 dCi;2020;Comprobada, funcionando;1 año;En stock;70,78 € + IVA;https://desguacesmadridnorte.com/70234-pieza.html
70235;2689DC53B;Portón trasero;SEAT;León;1.6 TDI;2012;Comprobada, funcionando;1 año;Bajo pedido 24-48h;143,24 € + IVA;https://desguacesmadridnorte.com/70235-pieza.html
70236;7565WX82C;Motor completo;FORD;Fiesta;1.5 TDCi;2021;Desmontada de vehículo;1 año;Bajo pedido 24-48h;2.915,08 € + IVA;https://desguacesmadridnorte.com/70236-pieza.html
70239;4357SM88B;Faro delantero derecho;HYUNDAI;i30;1.4 CRDi;2018;Desmontada de vehículo;1 año;En stock;78,33 € + IVA;https://desguacesmadridnorte.com/70239-pieza.html
70242;7311DD24A;Cremallera de dirección;BMW;X1;20d;2019;Sin comprobar;1 año;Bajo pedido 24-48h;493,00 € + IVA;https://desguacesmadridnorte.com/70242-pieza.html
70243;5394NZ65B;Colector de admisión;SEAT;Ateca;2.0 TDI;2013;Sin comprobar;1 año;En stock;131,93 € + IVA;https://desguacesmadridnorte.com/70243-pieza.html
70246;5255AL23F;Puerta delantera derecha;CITROEN;C3;1.2 PureTech;2011;Desmontada de vehículo;1 año;Bajo pedido 24-48h;151,24 € + IVA;https://desguacesmadridnorte.com/70246-pieza.html
70247;6475AL28C;Puerta trasera izquierda;AUDI;A3;1.4 TFSI;2008;Comprobada, funcionando;1 año;En stock;206,66 € + IVA;https://desguacesmadridnorte.com/70247-pieza.html
70249;7401DW40B;Retrovisor izquierdo;FORD;Fiesta;1.5 TDCi;2017;Comprobada, funcionando;1 año;En stock;58,97 € + IVA;https://desguacesmadridnorte.com/70249-pieza.html
70251;2824TZ40F;Cárter;PEUGEOT;308;1.6 HDi;2006;Sin comprobar;1 año;Bajo pedido 24-48h;34,63 € + IVA;https://desguacesmadridnorte.com/70251-pieza.html
70254;7583ZP27B;Puerta trasera izquierda;NISSAN;Qashqai;1.6 dCi;2018;Desmontada de vehículo;1 año;Bajo pedido 24-48h;192,46 € + IVA;https://desguacesmadridnorte.com/70254-pieza.html
70256;5463FN17C;Cerradura puerta delantera;SEAT;Ibiza;1.9 TDI;2011;Comprobada, funcionando;1 año;Bajo pedido 24-48h;18,70 € + IVA;https://desguacesmadridnorte.com/70256-pieza.html
70258;7805JA28C;Compresor aire acondicionado;NISSAN;Qashqai;1.5 dCi;2019;Desmontada de vehículo;1 año;En stock;267,65 € + IVA;https://desguacesmadridnorte.com/70258-pieza.html
70261;8219KQ42B;Compresor aire acondicionado;BMW;X1;20d;2013;Sin comprobar;1 año;En stock;344,03 € + IVA;https://desguacesmadridnorte.com/70261-pieza.html
